id,X,T,D,U,P,L,H,A,Y
4038,3,0,1,2,0,0,0,0,1
4039,1,1,1,1,1,2,1,1,1
4040,2,2,2,2,2,2,1,2,1
4041,1,2,2,1,2,1,2,2,2
4042,3,1,2,1,1,1,1,1,2
4043,0,1,0,0,1,0,1,1,0
4044,0,1,1,0,0,0,1,1,0
4045,1,1,1,1,0,0,0,1,1
4046,0,2,1,0,1,1,1,2,1
4047,1,1,0,1,1,1,1,0,0
4048,2,0,0,0,0,0,1,0,1
4049,2,2,2,1,2,2,2,2,2
4050,2,0,1,0,0,0,0,0,1
4051,3,1,1,2,1,1,1,0,1
4052,1,0,1,0,0,0,1,0,0
4053,2,2,1,2,2,2,2,2,1
4054,2,2,1,2,2,2,2,2,2
4055,3,2,2,2,2,2,2,1,2
4056,3,1,1,1,1,1,1,1,1
4057,1,2,1,2,2,2,1,2,2
4058,2,2,1,1,2,2,2,2,1
4059,0,1,0,0,2,0,1,1,0
4060,1,1,1,1,2,1,1,0,1
4061,0,2,1,1,1,2,2,2,1
4062,1,2,2,0,1,2,1,1,1
4063,1,1,2,0,1,1,1,1,1
4064,1,1,1,0,1,1,1,0,1
4065,2,1,2,1,1,1,2,1,1
4066,2,0,0,1,0,0,1,0,1
4067,0,1,2,1,1,1,1,1,1
4068,2,2,1,1,2,2,1,1,2
4069,3,2,2,2,2,2,2,1,2
4070,2,2,1,2,1,1,2,2,2
4071,1,2,2,1,2,1,2,2,1
4072,3,1,2,1,1,1,1,1,1
4073,3,2,2,2,2,1,1,1,2
4074,1,2,1,1,1,2,2,1,1
4075,2,2,2,2,2,1,2,1,2
4076,0,1,0,0,1,1,2,2,0
4077,1,1,1,1,1,0,1,1,1
4078,1,1,1,1,1,2,1,0,1
4079,2,2,2,2,2,2,1,2,2
4080,2,2,2,1,2,2,1,2,2
4081,0,0,0,0,1,0,0,0,0
4082,3,1,2,1,1,1,1,1,2
4083,0,1,1,1,1,1,0,1,1
4084,3,1,1,1,1,2,1,1,1
4085,3,0,0,1,0,0,0,0,0
4086,0,2,2,1,2,2,2,2,2
4087,2,0,0,1,0,0,0,0,1
4088,3,2,2,2,2,2,2,2,2
4089,0,1,1,0,2,0,1,1,0
4090,0,0,0,0,0,0,0,0,0
4091,3,2,2,2,1,2,2,2,2
4092,2,1,1,1,0,0,1,1,1
4093,3,1,1,1,2,0,1,1,2
4094,0,2,1,1,2,2,2,2,1
4095,1,2,2,0,2,2,1,2,1
4096,3,1,1,1,1,0,1,1,1
4097,1,1,1,2,1,0,1,1,1
4098,1,0,0,0,0,0,0,0,0
4099,0,1,1,0,0,2,1,1,1
4100,0,1,1,1,0,1,1,1,1
4101,0,0,0,0,0,0,1,0,0
4102,3,1,2,1,0,0,1,1,1
4103,1,1,1,0,1,1,1,0,0
4104,0,0,1,0,0,0,0,1,0
4105,3,1,2,2,2,1,1,2,2
4106,1,1,1,1,1,1,1,1,1
4107,1,0,1,0,0,0,0,1,0
4108,1,2,1,2,2,1,1,2,1
4109,2,1,1,1,1,0,1,0,1
4110,1,2,1,1,2,2,2,1,1
4111,1,1,1,1,1,2,1,1,1
4112,1,1,0,0,1,1,0,1,1
4113,3,2,2,2,2,2,2,1,2
4114,3,1,0,1,1,1,1,1,2
4115,2,1,1,1,1,1,1,2,1
4116,0,1,1,1,1,2,0,0,1
4117,2,0,1,0,0,0,0,0,1
4118,2,1,2,1,0,1,1,1,1
4119,0,1,0,0,1,0,1,1,0
4120,0,2,1,0,2,2,1,1,1
4121,1,1,1,1,1,1,0,1,1
4122,2,1,1,2,2,1,0,1,1
4123,0,0,0,0,0,0,0,1,0
4124,1,2,2,1,2,2,1,2,1
4125,3,1,1,2,1,1,1,1,1
4126,1,0,0,1,0,0,0,1,1
4127,3,1,1,1,1,0,0,1,1
4128,2,0,0,1,1,0,0,1,0
4129,0,2,1,1,2,2,2,2,1
4130,1,2,1,1,2,1,1,2,1
4131,1,2,2,1,2,1,1,1,2
4132,2,0,1,0,0,1,1,0,1
4133,0,0,0,0,1,0,0,0,0
4134,0,2,2,1,2,1,2,2,1
4135,0,2,2,1,2,2,1,2,1
4136,3,0,1,1,0,0,0,0,1
4137,1,0,0,0,0,0,0,0,0
4138,2,2,2,2,1,2,2,2,2
4139,1,1,2,1,1,1,1,2,1
4140,0,2,1,1,2,2,1,2,1
4141,1,1,1,0,1,1,2,0,0
4142,2,1,1,1,1,1,1,0,1
4143,2,1,1,1,1,0,1,1,1
4144,0,2,1,1,2,2,2,2,1
4145,0,2,1,1,2,2,2,2,1
4146,0,2,0,1,2,1,2,1,1
4147,2,1,1,1,1,1,1,0,1
4148,1,1,1,1,1,2,1,1,1
4149,2,0,0,0,0,0,1,0,0
4150,2,1,1,0,0,1,1,1,1
4151,2,1,0,1,0,0,1,1,1
4152,2,0,0,0,0,0,0,0,1
4153,1,1,0,0,1,1,1,1,1
4154,2,1,2,1,1,1,1,0,1
4155,0,1,0,0,1,1,1,0,0
4156,0,1,1,0,1,1,1,1,0
4157,3,1,1,2,1,1,0,2,2
4158,1,0,0,1,1,0,0,0,0
4159,0,1,1,0,1,1,0,0,1
4160,2,1,1,1,1,2,1,0,1
4161,3,1,1,1,1,1,1,1,1
4162,1,1,1,0,0,1,1,1,1
4163,2,0,1,1,0,0,0,0,1
4164,1,1,1,1,1,2,0,0,1
4165,1,1,0,0,1,1,1,0,1
4166,0,0,0,0,0,0,0,0,0
4167,0,0,1,0,0,0,0,0,0
4168,0,1,0,0,0,1,1,1,0
4169,0,2,1,1,1,2,2,2,1
4170,3,2,2,2,2,2,2,0,2
4171,3,1,2,2,1,2,1,1,1
4172,1,1,1,0,1,1,1,0,1
4173,2,1,1,1,1,1,1,2,1
4174,3,1,0,2,1,1,1,0,1
4175,2,2,2,2,2,2,1,2,2
4176,0,0,0,0,0,0,1,0,0
4177,2,1,1,1,0,2,0,1,1
4178,2,1,1,2,1,1,1,1,1
4179,1,0,0,1,0,0,0,0,0
4180,1,2,1,1,2,2,2,2,1
4181,3,2,2,2,2,2,2,2,2
4182,3,2,2,2,1,2,2,2,2
4183,0,2,2,0,2,2,2,2,1
4184,0,0,0,0,0,0,0,0,1
4185,2,2,2,2,2,2,1,2,2
4186,2,1,1,1,1,0,1,1,1
4187,0,1,1,0,0,1,1,1,0
4188,3,0,1,1,0,0,0,0,0
4189,0,2,1,1,2,1,2,1,1
4190,2,1,1,1,1,1,1,1,1
4191,3,2,2,2,2,1,2,2,2
4192,2,2,2,1,1,1,1,1,2
4193,2,1,2,1,2,1,1,1,1
4194,1,1,0,1,0,1,1,1,1
4195,0,1,1,0,1,2,1,1,1
4196,2,0,0,0,0,0,1,1,0
4197,1,1,2,1,1,1,2,1,1
4198,0,1,1,0,1,2,1,1,0
4199,3,1,2,2,1,1,2,1,2
4200,0,2,1,0,2,2,2,1,1
4201,3,1,1,2,0,1,1,1,1
4202,1,0,1,1,0,1,0,0,0
4203,0,0,0,0,0,0,1,1,0
4204,0,1,0,0,2,1,0,0,1
4205,3,1,2,1,1,1,1,0,2
4206,0,2,1,1,2,1,2,2,1
4207,3,1,1,1,0,1,1,1,1
4208,1,1,0,1,1,1,1,1,1
4209,3,0,1,0,1,0,1,0,0
4210,3,1,0,2,1,1,0,1,2
4211,3,1,0,1,1,1,1,1,1
4212,3,2,2,1,2,2,1,1,1
4213,0,0,0,0,0,1,0,1,0
4214,0,1,0,0,1,0,2,1,0
4215,0,1,0,0,0,0,0,1,0
4216,1,0,0,0,0,0,0,0,0
4217,3,1,1,1,1,2,1,0,1
4218,2,2,2,1,2,2,2,1,1
4219,1,1,0,1,1,0,0,1,1
4220,3,1,1,2,1,1,1,0,1
4221,1,1,1,1,0,2,1,0,1
4222,0,2,2,1,2,1,2,1,1
4223,2,2,2,2,1,2,1,1,2
4224,0,0,0,0,0,0,0,0,0
4225,2,1,1,1,1,0,1,1,1
4226,0,1,1,1,1,1,1,1,0
4227,3,2,1,2,2,2,1,2,2
4228,1,0,1,0,0,0,0,0,0
4229,2,2,2,2,1,1,2,2,2
4230,0,2,1,1,2,2,2,1,1
4231,3,1,1,2,1,1,1,1,2
4232,0,1,1,0,0,1,1,1,1
4233,2,1,1,1,0,2,0,1,1
4234,2,0,1,1,0,0,1,0,1
4235,3,1,1,2,2,1,1,0,2
4236,0,0,0,0,0,0,0,1,0
4237,1,0,0,0,0,0,0,0,0
4238,0,1,0,0,1,1,1,2,0
4239,3,1,1,1,1,1,1,0,1
4240,1,0,0,0,0,0,0,0,1
4241,2,1,1,1,1,1,1,1,1
4242,1,2,1,1,1,2,2,1,1
4243,3,2,2,2,2,2,2,2,2
4244,0,2,1,1,2,1,1,2,1
4245,1,0,0,0,0,0,1,0,1
4246,1,0,1,1,1,0,1,0,0
4247,0,1,0,0,1,1,1,1,0
4248,3,1,1,1,0,0,1,1,1
4249,1,0,0,0,1,1,0,0,0
4250,3,0,1,0,0,1,1,0,1
4251,2,0,0,0,0,0,0,0,0
4252,3,0,1,2,0,0,0,1,1
4253,2,0,1,0,0,1,0,1,1
4254,3,0,1,1,0,0,0,0,1
4255,0,0,0,0,0,0,0,0,0
4256,3,1,1,1,1,1,1,0,1
4257,3,0,1,2,1,0,0,0,1
4258,2,0,1,0,0,0,0,0,1
4259,2,1,1,1,1,2,1,1,1
4260,2,1,1,1,1,2,2,1,1
4261,2,2,1,1,2,2,2,1,2
4262,1,1,1,1,1,2,1,1,1
4263,2,1,1,1,1,1,1,1,1
4264,2,0,0,1,1,0,0,1,1
4265,2,0,0,1,0,0,0,0,1
4266,3,2,2,2,2,1,2,1,2
4267,0,1,0,0,1,1,1,1,0
4268,2,1,2,0,1,2,1,1,1
4269,0,2,0,0,2,1,1,2,1
4270,1,0,0,0,0,0,0,1,0
4271,0,0,0,0,1,0,0,0,0
4272,2,1,1,0,2,2,0,1,1
4273,1,2,2,1,2,1,2,2,1
4274,1,2,1,2,2,1,1,1,2
4275,3,1,1,2,1,1,1,1,1
4276,0,1,1,2,1,2,1,1,1
4277,2,0,1,1,0,0,0,2,0
4278,1,2,1,2,2,1,1,1,2
4279,1,1,0,1,2,1,2,1,1
4280,0,1,1,1,1,0,2,1,0
4281,0,2,1,1,1,2,1,2,1
4282,3,1,1,1,0,1,1,1,1
4283,0,2,2,1,2,2,2,2,1
4284,2,1,1,1,1,1,1,2,1
4285,1,1,1,1,1,1,1,2,1
4286,1,2,2,1,2,1,2,1,1
4287,2,0,0,0,0,0,0,0,0
4288,0,2,2,1,2,2,2,2,1
4289,0,1,0,0,0,1,2,0,0
4290,0,2,1,1,2,1,1,2,1
4291,0,1,0,0,0,1,1,0,1
4292,1,2,2,1,2,2,2,1,2
4293,1,1,0,1,1,1,0,2,2
4294,2,1,1,0,0,1,0,1,1
4295,1,2,2,2,2,1,2,1,2
4296,0,1,0,1,1,1,1,1,0
4297,1,2,2,0,2,1,2,1,1
4298,1,2,2,1,1,1,2,1,1
4299,0,1,1,1,1,1,1,2,1
4300,0,2,1,1,1,2,2,1,1
4301,1,1,1,1,1,0,1,1,1
4302,0,1,0,0,1,1,1,1,0
4303,0,0,0,0,0,0,0,0,0
4304,0,1,1,1,1,1,1,1,0
4305,2,2,2,2,2,1,1,2,2
4306,0,1,0,0,2,0,1,0,0
4307,1,1,0,1,1,1,1,1,1
4308,3,1,1,1,0,0,1,1,1
4309,3,0,1,2,0,1,0,0,1
4310,0,0,0,0,0,0,0,0,0
4311,3,1,1,2,1,1,1,2,2
4312,0,0,0,0,0,0,1,1,0
4313,2,1,1,2,1,1,1,2,1
4314,3,1,1,1,2,1,0,2,2
4315,1,1,0,0,0,1,1,1,0
4316,3,0,1,1,0,1,0,1,1
4317,1,0,0,0,0,0,0,1,0
4318,2,1,1,2,1,1,1,1,2
4319,3,2,2,1,2,2,1,1,2
4320,0,2,1,0,2,2,2,1,1
4321,0,1,1,0,1,1,0,0,1
4322,0,1,0,1,1,1,1,2,0
4323,1,1,1,0,1,2,0,1,0
4324,0,2,1,1,2,1,1,2,2
4325,2,0,0,1,0,0,0,1,1
4326,0,2,1,0,2,2,2,1,1
4327,2,2,1,2,2,2,1,1,2
4328,1,1,1,1,1,1,0,1,1
4329,3,0,1,0,0,0,0,1,1
4330,0,2,1,0,2,2,1,2,1
4331,1,0,0,0,0,1,0,0,0
4332,3,2,2,2,2,2,2,1,2
4333,3,0,1,1,0,0,0,0,1
4334,1,1,0,1,1,1,0,1,1
4335,2,0,1,1,0,0,0,0,1
4336,0,2,1,0,2,2,1,2,1
4337,2,0,1,0,0,0,0,0,0
4338,0,1,0,1,0,1,1,1,1
4339,0,1,1,0,1,2,1,2,1
4340,2,2,2,1,2,2,2,2,1
4341,1,1,0,2,1,1,1,0,1
4342,3,0,1,1,0,0,0,0,0
4343,0,1,2,0,0,1,1,1,1
4344,2,2,1,1,2,1,2,2,2
4345,2,0,1,1,0,1,0,0,1
4346,0,0,0,1,0,0,0,0,0
4347,2,1,1,1,0,1,1,1,1
4348,3,1,1,1,1,1,0,0,2
4349,0,2,1,1,2,1,1,2,2
4350,2,2,2,0,2,2,2,2,1
4351,2,1,2,1,1,2,1,1,2
4352,2,1,0,1,1,1,1,2,1
4353,2,1,2,2,1,2,1,0,2
4354,3,0,0,1,0,2,0,1,1
4355,3,1,2,1,1,1,1,1,1
4356,2,0,0,1,0,0,0,0,1
4357,3,1,1,2,1,0,0,1,1
4358,0,0,0,0,0,0,0,0,0
4359,3,1,1,2,1,0,1,1,2
4360,2,2,2,2,2,2,2,1,2
4361,0,1,0,0,1,0,1,1,0
4362,1,2,1,2,1,2,2,1,1
4363,3,1,1,2,1,1,1,1,1
4364,3,2,2,1,1,2,1,2,2
4365,0,1,0,0,1,1,0,1,0
4366,2,1,1,1,1,1,0,1,1
4367,1,0,0,0,0,0,0,0,0
4368,2,2,2,2,2,2,2,2,2
4369,3,0,0,1,0,1,0,0,1
4370,0,0,0,0,0,0,0,0,0
4371,3,1,1,2,1,1,0,1,1
4372,0,1,1,0,1,0,2,0,0
4373,3,1,2,1,0,1,0,1,1
4374,3,2,1,1,2,1,2,2,1
4375,1,0,0,1,0,0,0,0,1
4376,0,1,1,0,1,1,1,1,1
4377,3,1,2,1,1,0,1,0,1
4378,0,1,1,0,1,0,2,1,1
4379,0,1,1,1,1,0,1,0,1
4380,1,2,2,1,2,2,2,2,1
4381,0,2,1,1,2,2,2,1,1
4382,3,1,1,2,0,1,1,1,1
4383,3,1,1,1,1,1,0,1,1
4384,2,2,1,1,2,1,1,2,1
4385,3,1,2,1,1,1,1,0,1
4386,3,0,0,1,1,0,0,1,0
4387,3,0,1,1,1,1,0,0,1
4388,2,2,2,1,2,2,2,1,2
4389,3,1,2,2,1,1,1,1,1
4390,3,0,2,1,0,0,0,0,1
4391,2,1,2,0,1,0,1,1,1
4392,3,1,0,2,1,1,2,1,1
4393,0,0,0,0,0,0,1,0,0
4394,3,1,2,1,1,1,1,1,2
4395,3,0,2,1,0,0,0,0,2
4396,3,1,1,1,1,1,1,1,1
4397,0,1,1,1,0,1,1,0,1
4398,1,0,0,0,0,0,0,0,0
4399,1,0,0,1,1,0,0,1,0
4400,2,2,2,2,2,2,2,2,2
4401,0,1,0,0,2,1,0,0,1
4402,2,1,1,1,0,1,1,0,1
4403,3,2,2,1,2,2,0,2,2
4404,3,1,1,2,1,1,1,0,1
4405,1,1,0,1,2,1,1,1,1
4406,2,1,0,1,1,1,1,1,1
4407,3,0,2,0,0,1,0,0,1
4408,1,1,1,0,1,1,1,1,1
4409,2,0,0,0,0,0,0,1,0
4410,0,2,1,1,2,2,2,1,1
4411,2,0,0,1,0,0,0,0,1
4412,2,1,2,1,0,0,1,1,2
4413,2,1,1,1,0,1,1,1,1
4414,0,1,0,0,1,0,1,0,0
4415,0,1,1,0,1,1,0,2,1
4416,2,2,2,1,2,2,1,1,2
4417,2,2,2,1,2,2,2,2,2
4418,1,1,0,1,1,1,0,0,0
4419,3,0,1,1,0,1,0,1,1
4420,2,1,1,1,1,1,1,0,1
4421,0,2,1,1,2,2,2,2,1
4422,3,2,2,1,2,2,2,2,2
4423,0,1,1,1,1,1,1,0,1
4424,1,2,1,2,1,2,2,2,2
4425,3,2,2,2,2,1,1,2,2
4426,2,1,2,1,1,2,0,1,2
4427,0,1,1,1,2,0,1,1,1
4428,2,2,1,2,2,2,2,1,2
4429,1,1,1,0,1,1,1,1,1
4430,0,1,0,0,1,1,0,0,1
4431,0,2,1,1,1,1,2,2,1
4432,2,0,1,0,0,0,0,0,1
4433,0,1,0,0,1,0,0,1,0
4434,2,1,2,1,1,1,1,2,1
4435,0,1,0,0,2,1,1,1,0
4436,3,2,2,2,2,2,1,2,2
4437,1,1,1,0,2,1,1,1,1
4438,0,0,0,0,0,0,1,0,0
4439,3,2,2,2,2,2,2,2,2
4440,0,2,1,1,2,2,2,1,1
4441,2,1,0,1,2,1,1,0,1
4442,1,1,0,1,0,1,1,1,0
4443,0,2,2,1,2,2,2,2,1
4444,0,2,1,0,1,1,1,2,1
4445,3,0,1,0,1,0,0,0,0
4446,1,2,0,1,2,2,2,1,1
4447,2,1,1,1,2,1,1,2,1
4448,0,1,0,1,1,1,1,0,0
4449,2,1,1,1,1,1,1,1,1
4450,1,1,0,0,1,0,1,1,1
4451,0,1,0,1,0,1,0,0,1
4452,1,1,2,1,2,2,2,1,1
4453,0,1,0,1,2,1,2,2,0
4454,1,1,1,0,1,0,1,1,1
4455,1,1,1,1,1,1,1,1,1
4456,1,0,1,0,1,0,0,0,1
4457,0,0,0,0,1,0,0,0,1
4458,0,0,0,0,1,0,0,0,0
4459,3,1,2,2,0,1,1,0,2
4460,1,1,1,0,1,1,1,1,1
4461,3,0,1,1,0,0,0,0,1
4462,2,2,2,2,2,2,2,2,2
4463,3,1,2,1,1,0,1,1,2
4464,1,1,1,1,1,2,1,0,1
4465,0,0,0,0,0,0,1,0,0
4466,2,2,1,2,1,1,1,2,2
4467,0,0,0,0,1,0,0,0,0
4468,3,0,1,0,0,1,0,0,1
4469,3,1,1,1,1,1,0,1,1
4470,2,1,1,1,1,1,1,1,1
4471,3,1,2,2,1,1,0,1,1
4472,3,1,1,1,1,1,1,1,2
4473,2,1,1,1,0,1,1,0,1
4474,3,1,1,2,1,1,1,0,1
4475,3,2,2,2,2,2,2,1,2
4476,2,1,1,1,1,1,1,0,1
4477,0,2,1,0,1,2,2,1,1
4478,0,1,0,1,1,1,1,2,0
4479,1,1,1,0,2,2,1,1,1
4480,1,2,1,1,2,2,1,2,1
4481,3,2,2,2,2,2,2,1,2
4482,0,0,1,1,0,0,0,0,0
4483,1,1,1,1,1,0,1,1,1
4484,3,1,2,2,1,1,1,1,2
4485,1,1,1,0,1,0,1,1,1
4486,0,1,0,1,1,0,1,1,1
4487,2,1,2,1,1,1,1,1,1
4488,0,0,0,0,1,0,0,0,0
4489,0,1,1,0,0,1,1,0,1
4490,0,1,1,0,1,1,1,2,1
4491,2,1,1,0,1,2,0,1,1
4492,3,0,1,0,0,0,0,1,1
4493,2,2,2,2,2,1,2,1,2
4494,3,1,1,2,1,1,1,1,1
4495,3,1,1,1,1,1,1,0,1
4496,2,1,2,1,1,0,1,1,1
4497,0,0,0,0,0,0,0,0,0
4498,3,0,0,1,0,0,1,0,1
4499,0,2,1,0,1,1,2,0,1
4500,1,0,0,0,0,0,0,1,0
4501,3,1,2,2,1,1,1,2,1
4502,3,2,2,2,2,2,2,2,2
4503,0,0,0,0,0,0,0,0,0
4504,0,0,0,1,0,0,0,1,0
4505,3,0,1,0,0,1,0,0,1
4506,1,0,1,0,0,0,0,0,0
4507,1,1,2,0,1,2,1,1,1
4508,3,0,0,1,0,0,0,0,1
4509,3,1,2,2,1,1,1,1,2
4510,2,2,2,1,2,2,2,1,2
4511,1,0,0,0,0,1,0,0,0
4512,3,0,1,1,0,0,1,0,1
4513,3,0,1,0,0,0,0,0,0
4514,3,1,2,2,1,1,1,1,1
4515,3,1,2,1,1,1,1,0,2
4516,0,0,0,0,0,0,0,1,0
4517,2,1,1,1,0,1,0,0,1
4518,1,1,1,2,1,1,1,2,1
4519,3,0,1,0,0,0,0,1,1
4520,3,1,1,2,2,2,1,1,1
4521,3,1,0,1,1,1,1,1,1
4522,2,1,0,2,1,1,1,2,1
4523,3,1,2,1,1,1,1,2,1
4524,3,1,2,2,1,1,1,1,1
4525,2,0,1,1,0,0,0,0,1
4526,0,1,0,0,1,0,1,0,0
4527,1,0,0,1,1,0,0,0,1
4528,3,1,1,1,1,1,1,0,2
4529,0,0,0,0,0,0,0,1,0
4530,2,1,1,0,1,1,2,1,1
4531,2,0,1,0,0,0,0,1,1
4532,0,0,0,0,0,1,0,0,0
4533,3,1,2,2,1,1,1,1,2
4534,2,1,1,0,1,1,1,0,1
4535,2,0,1,0,0,0,0,0,0
4536,3,1,1,0,0,1,0,1,1
4537,2,2,1,2,2,1,2,2,2
4538,2,1,2,1,0,1,0,1,2
4539,0,0,0,0,1,1,0,0,1
4540,3,1,2,2,1,1,1,1,2
4541,0,2,1,1,1,1,2,2,1
4542,3,2,1,2,2,2,2,2,2
4543,3,2,2,2,2,2,2,1,2
4544,1,1,0,1,1,1,1,0,1
4545,0,1,0,0,1,0,1,1,0
4546,3,1,1,2,1,1,1,1,2
4547,1,0,0,0,0,0,0,1,1
4548,3,2,2,2,2,2,1,2,2
4549,1,1,0,0,0,0,0,1,0
4550,1,2,1,1,2,2,2,2,1
4551,2,0,1,1,0,1,0,0,1
4552,0,2,2,0,2,2,2,2,1
4553,0,1,1,0,1,0,1,2,0
4554,0,0,0,0,0,0,0,0,0
4555,3,2,2,1,2,1,2,1,2
4556,2,2,1,1,2,1,1,2,1
4557,1,1,0,1,1,1,1,1,1
4558,3,2,2,2,2,1,2,2,2
4559,1,1,1,1,1,1,1,1,1
4560,0,2,1,0,1,1,2,1,1
4561,2,2,2,2,2,2,1,0,2
4562,0,0,1,0,0,1,0,0,0
4563,2,1,2,0,1,1,0,0,1
4564,3,2,2,1,2,2,2,1,2
4565,1,1,1,1,1,1,1,0,1
4566,3,0,1,0,0,0,0,0,1
4567,2,2,1,1,2,1,2,1,1
4568,1,0,0,1,0,1,0,0,1
4569,0,2,1,1,1,2,2,1,2
4570,3,0,1,0,1,0,0,0,1
4571,2,1,1,2,1,1,1,0,2
4572,1,2,1,2,2,2,1,1,2
4573,2,0,0,0,0,0,0,0,1
4574,1,2,1,1,2,2,2,2,1
4575,2,0,1,1,0,0,0,0,1
4576,1,1,1,1,0,1,1,2,1
4577,2,1,1,0,1,1,1,0,1
4578,1,1,1,2,1,1,2,1,1
4579,1,2,1,2,2,2,2,2,2
4580,2,1,1,1,1,0,2,0,1
4581,0,0,0,0,0,0,1,0,0
4582,1,0,0,0,0,0,0,0,0
4583,0,1,0,1,1,1,1,0,1
4584,2,1,1,1,1,1,1,2,1
4585,2,1,1,2,1,1,1,0,1
4586,2,1,1,0,1,1,1,0,1
4587,2,1,1,1,1,1,2,1,1
4588,2,0,2,0,0,0,0,1,1
4589,2,2,2,2,2,2,2,1,2
4590,1,1,0,1,1,1,1,0,0
4591,3,2,2,1,2,1,2,1,2
4592,1,1,1,1,1,1,1,2,1
4593,0,0,1,0,0,0,1,0,0
4594,0,1,1,1,1,1,0,1,0
4595,0,0,0,0,0,0,0,0,0
4596,0,1,0,0,2,1,1,0,0
4597,2,0,0,0,0,0,0,0,0
4598,2,1,1,1,1,0,1,1,1
4599,0,0,0,0,0,0,0,0,0
4600,0,1,1,1,0,2,1,1,1
4601,0,0,0,0,0,1,0,0,0
4602,2,1,2,1,1,1,1,1,1
4603,0,1,1,1,1,1,1,1,1
4604,3,1,1,2,0,1,1,1,1
4605,3,1,1,1,2,0,2,1,2
4606,3,1,1,2,1,1,0,1,2
4607,0,0,0,0,1,0,1,0,0
4608,2,1,2,1,1,1,1,1,1
4609,0,1,1,1,1,1,1,0,1
4610,3,0,0,0,0,0,0,1,1
4611,1,0,0,1,0,0,1,0,1
4612,1,1,1,0,1,0,1,1,1
4613,3,1,1,1,1,1,0,1,1
4614,1,1,1,1,1,0,1,0,1
4615,3,0,1,0,0,0,0,0,0
4616,1,0,1,0,0,0,1,0,0
4617,2,0,0,1,0,0,0,0,1
4618,0,1,0,1,1,1,1,1,0
4619,3,0,1,1,0,0,0,0,1
4620,1,1,0,1,2,1,1,0,1
4621,0,0,1,0,0,0,0,0,0
4622,1,2,1,2,2,2,2,1,2
4623,1,2,0,1,2,2,2,2,1
4624,1,1,0,1,1,1,1,1,1
4625,1,2,1,1,2,2,2,2,1
4626,0,2,0,1,1,2,1,1,1
4627,0,1,1,0,1,1,1,1,0
4628,0,1,2,0,1,1,0,0,1
4629,0,1,0,0,2,1,0,1,1
4630,1,1,1,0,1,1,1,0,0
4631,3,1,2,0,1,1,1,1,1
4632,1,1,1,0,2,0,1,1,1
4633,0,0,0,1,1,0,1,0,0
4634,0,2,2,0,1,2,2,1,1
4635,2,1,0,1,1,2,1,1,1
4636,1,2,2,1,2,2,2,1,2
4637,1,1,1,1,1,2,1,1,1
4638,1,1,1,1,1,1,1,1,1
4639,3,2,2,2,2,1,2,1,2
4640,0,1,1,0,1,1,1,1,1
4641,0,1,1,1,1,1,1,1,1
4642,3,0,1,2,0,1,0,0,1
4643,0,1,0,0,1,0,0,1,0
4644,2,1,1,1,1,1,1,0,1
4645,2,0,0,1,0,0,0,0,0
4646,3,1,1,1,2,1,0,1,2
4647,2,1,1,1,1,1,1,0,1
4648,2,1,1,1,1,1,0,1,1
4649,2,1,1,2,1,1,1,2,2
4650,2,2,1,1,2,2,2,1,2
4651,2,0,2,0,0,0,1,0,1
4652,1,1,1,0,1,1,1,0,1
4653,2,1,1,1,1,1,1,1,1
4654,3,2,2,2,2,2,2,2,2
4655,3,1,1,2,1,0,1,1,2
4656,1,0,0,0,0,0,1,0,0
4657,1,1,2,1,1,0,1,0,1
4658,3,1,1,2,1,0,2,1,1
4659,0,1,1,0,1,1,1,0,1
4660,1,0,0,0,0,0,0,0,1
4661,0,1,1,0,1,1,1,1,0
4662,2,1,1,1,1,0,1,1,1
4663,0,0,0,0,0,0,0,0,0
4664,2,2,1,2,2,1,1,1,2
4665,3,1,2,2,1,2,1,2,2
4666,1,1,1,1,1,1,1,1,1
4667,0,1,0,1,1,2,1,0,1
4668,0,2,1,0,2,1,1,1,1
4669,2,0,1,0,0,0,0,1,1
4670,0,1,0,0,1,1,1,2,0
4671,3,0,0,1,0,0,1,0,0
4672,1,1,0,0,1,1,1,1,0
4673,3,1,2,1,1,1,1,1,1
4674,1,1,1,1,1,1,1,1,1
4675,0,1,0,2,1,1,1,1,1
4676,0,1,1,0,1,1,0,1,1
4677,2,2,2,1,1,1,1,1,1
4678,1,2,1,1,2,2,1,2,1
4679,3,2,2,2,2,2,1,2,2
4680,1,0,0,1,1,0,0,0,0
4681,0,2,1,0,2,2,1,2,2
4682,2,2,2,2,1,1,1,2,2
4683,1,1,1,0,1,1,2,2,1
4684,0,1,0,0,1,1,1,1,0
4685,0,1,1,1,1,1,0,1,1
4686,1,0,1,1,0,0,0,0,1
4687,2,1,1,2,1,1,1,0,1
4688,2,0,0,1,0,0,0,0,0
4689,3,0,1,1,0,0,0,0,2
4690,3,2,2,2,1,2,1,1,2
4691,3,2,2,2,2,2,2,2,2
4692,2,1,2,1,1,0,1,0,1
4693,0,0,0,0,0,0,0,0,0
4694,3,1,0,2,1,1,2,0,1
4695,1,2,1,1,1,1,1,1,2
4696,2,1,1,0,1,1,1,1,1
4697,1,2,1,1,2,2,1,1,2
4698,3,1,0,2,1,1,1,1,1
4699,3,0,1,1,0,1,0,0,1
4700,0,1,1,0,1,1,0,1,1
4701,1,1,1,1,1,1,1,1,1
4702,2,1,1,1,1,1,1,1,1
